time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
9.74,1,Atta_1,172.8,594.8,0.2,8.0,0.0,,,,
9.74,4,Atta_4,129.4,234.0,357.4,9.7,-0.1,,,,
9.791,2,Atta_2,167.7,932.0,3.4,-24.0,1.2,,,,
9.791,3,Atta_3,141.2,1265.1,358.6,-8.1,0.0,,,,
9.843,1,Atta_1,178.5,594.1,359.8,5.7,-0.4,,,,
9.843,2,Atta_2,159.7,932.1,3.3,-8.0,-0.1,,,,
9.843,4,Atta_4,122.4,230.4,357.2,-7.9,-0.2,,,,
9.897,2,Atta_2,171.8,933.6,3.0,12.2,-0.3,,,,
9.961,2,Atta_2,162.5,934.2,3.2,-9.3,0.2,,,,
10.064,2,Atta_2,177.3,928.5,3.2,15.9,0.0,,,,
10.064,4,Atta_4,113.6,227.4,358.1,-9.3,0.9,,,,
10.136,4,Atta_4,107.2,224.5,358.1,-7.0,0.0,,,,
10.21,1,Atta_1,168.6,595.2,359.8,-10.0,0.0,,,,
10.21,2,Atta_2,186.6,933.2,3.2,10.4,0.0,,,,
10.21,4,Atta_4,116.5,229.4,358.1,10.5,0.0,,,,
10.281,1,Atta_1,175.3,598.8,359.6,7.6,-0.2,,,,
10.281,2,Atta_2,206.6,935.3,3.7,20.1,0.5,,,,
10.353,4,Atta_4,123.9,233.5,358.1,8.5,0.0,,,,
10.411,1,Atta_1,155.2,589.7,0.3,-22.1,0.7,,,,
10.411,2,Atta_2,191.3,928.0,3.1,-17.0,-0.6,,,,
10.411,4,Atta_4,113.0,226.3,357.4,-13.1,-0.7,,,,
10.491,2,Atta_2,181.1,930.8,2.2,-10.6,-0.9,,,,
10.691,2,Atta_2,161.4,931.8,3.6,-19.7,1.4,,,,
10.77,2,Atta_2,199.0,928.1,3.8,37.8,0.2,,,,
10.842,1,Atta_1,170.2,592.2,0.7,15.2,0.4,,,,
10.842,2,Atta_2,168.1,933.2,3.6,-31.3,-0.2,,,,
10.842,4,Atta_4,118.6,230.5,357.9,7.0,0.5,,,,
10.906,2,Atta_2,178.6,933.0,2.0,10.5,-1.6,,,,
10.906,3,Atta_3,147.6,1267.0,358.7,6.7,0.1,,,,
10.906,4,Atta_4,125.8,231.4,357.5,7.3,-0.4,,,,
10.977,3,Atta_3,137.2,1269.4,357.9,-10.7,-0.8,,,,
11.049,3,Atta_3,146.1,1265.9,357.9,9.6,0.0,,,,
11.122,2,Atta_2,168.7,929.4,1.8,-10.5,-0.2,,,,
11.122,4,Atta_4,119.6,229.5,357.5,-6.5,0.0,,,,
11.197,3,Atta_3,142.2,1263.1,357.9,-4.8,0.0,,,,
11.27,1,Atta_1,162.3,589.2,0.1,-8.5,-0.6,,,,
11.344,2,Atta_2,173.5,932.3,2.6,5.6,0.8,,,,
11.412,4,Atta_4,107.3,225.1,357.8,-13.1,0.3,,,,
11.473,2,Atta_2,180.9,931.4,3.0,7.5,0.4,,,,
11.54,3,Atta_3,147.5,1262.6,359.2,5.3,1.3,,,,
11.601,1,Atta_1,186.8,595.8,1.5,25.4,1.4,,,,
11.601,2,Atta_2,168.3,931.5,2.4,-12.6,-0.6,,,,
11.739,4,Atta_4,117.0,228.6,357.9,10.3,0.1,,,,
11.805,3,Atta_3,143.2,1265.4,359.4,-5.1,0.2,,,,
11.875,2,Atta_2,172.2,936.3,2.1,6.2,-0.3,,,,
11.875,3,Atta_3,142.2,1271.5,359.4,-6.2,0.0,,,,
11.875,4,Atta_4,124.7,231.9,357.7,8.4,-0.2,,,,
11.947,2,Atta_2,163.1,932.8,2.3,-9.7,0.2,,,,
11.947,3,Atta_3,136.1,1268.0,359.4,-7.0,0.0,,,,
11.947,4,Atta_4,118.6,228.4,357.6,-7.0,-0.1,,,,
12.002,1,Atta_1,164.4,589.1,0.2,-23.4,-1.3,,,,
12.002,2,Atta_2,144.3,931.6,2.7,-18.8,0.4,,,,
12.002,3,Atta_3,137.0,1263.7,359.4,4.4,0.0,,,,
12.002,4,Atta_4,104.7,223.1,357.4,-14.9,-0.2,,,,
12.063,2,Atta_2,158.2,929.6,2.3,14.0,-0.4,,,,
12.063,4,Atta_4,114.9,226.7,357.4,10.8,0.0,,,,
12.127,2,Atta_2,140.4,925.5,2.7,-18.3,0.4,,,,
12.127,3,Atta_3,133.2,1255.3,358.7,-9.2,-0.7,,,,
12.127,4,Atta_4,104.0,221.0,357.5,-12.3,0.1,,,,
12.19,2,Atta_2,164.0,928.9,3.1,23.8,0.4,,,,
12.19,3,Atta_3,144.1,1260.7,358.7,12.2,0.0,,,,
12.19,4,Atta_4,116.6,227.8,357.5,14.3,0.0,,,,
12.242,2,Atta_2,170.6,928.6,3.1,6.6,0.0,,,,
12.242,3,Atta_3,147.9,1259.5,359.3,4.0,0.6,,,,
12.323,1,Atta_1,129.8,584.5,0.9,-34.9,0.7,,,,
12.425,2,Atta_2,160.7,929.4,3.1,-9.9,0.0,,,,
12.425,4,Atta_4,109.8,225.4,356.8,-7.2,-0.7,,,,
12.503,3,Atta_3,153.6,1259.2,359.4,5.7,0.1,,,,
12.577,1,Atta_1,148.5,585.7,0.2,18.7,-0.7,,,,
